Date,Price,Adj Close,Close,High,Low,Open,Volume
2019-01-02,149.21951293945312,154.8800048828125,155.75,150.8800048828125,150.99000549316406,58576700
2019-01-03,144.34446716308594,149.82000732421875,153.25999450683594,149.49000549316406,152.60000610351562,74820200
2019-01-04,150.5201416015625,156.22999572753906,157.0,151.74000549316406,152.33999633789062,74709300
2019-01-07,152.31214904785156,158.08999633789062,158.86000061035156,156.11000061035156,156.6199951171875,52059300
2019-01-08,153.68991088867188,159.52000427246094,160.11000061035156,157.1999969482422,159.5399932861328,49388700
2019-01-09,154.94241333007812,160.82000732421875,161.52000427246094,159.47000122070312,160.13999938964844,46491700
2019-01-10,155.3855743408203,161.27999877929688,161.3699951171875,158.6999969482422,159.60000610351562,38943400
2019-01-11,154.817138671875,160.69000244140625,160.86000061035156,159.7899932861328,160.3300018310547,30176600
2019-01-14,153.44903564453125,159.27000427246094,159.9600067138672,158.58999633789062,159.3300018310547,30710200
2019-01-15,156.44537353515625,162.3800048828125,162.60000610351562,159.91000366210938,160.0,40874200
2019-01-16,156.41650390625,162.35000610351562,163.77999877929688,162.2899932861328,162.64999389648438,33812200
2019-01-17,157.64971923828125,163.6300048828125,164.36000061035156,161.57000732421875,161.8300018310547,39329000
2019-01-18,159.21046447753906,165.25,166.02000427246094,163.82000732421875,164.77999877929688,57183200
2019-01-22,156.02151489257812,161.94000244140625,164.13999938964844,160.75999450683594,164.05999755859375,56711700
2019-01-23,156.2238006591797,162.14999389648438,163.50999450683594,160.32000732421875,162.77000427246094,38106100
2019-01-24,157.2354278564453,163.1999969482422,163.44000244140625,162.05999755859375,162.67999267578125,32417800
2019-01-25,159.11416625976562,165.14999389648438,165.64999389648438,163.9499969482422,164.50999450683594,36515900
2019-01-28,157.1487274169922,163.11000061035156,163.1199951171875,161.75,163.02000427246094,33491200
2019-01-29,155.6649932861328,161.57000732421875,163.24000549316406,160.99000549316406,163.1999969482422,30784200
2019-01-30,159.62477111816406,165.67999267578125,166.27999877929688,162.88999938964844,163.39999389648438,41346500
2019-01-31,162.01416015625,168.16000366210938,168.99000549316406,166.47000122070312,166.6999969482422,37258400
2019-02-01,161.330078125,167.4499969482422,168.60000610351562,166.99000549316406,167.3300018310547,32143700
2019-02-04,163.33404541015625,169.52999877929688,169.52999877929688,167.3300018310547,167.47999572753906,26718800
2019-02-05,164.77923583984375,171.02999877929688,171.22999572753906,169.69000244140625,169.75999450683594,28156400
2019-02-06,164.2878875732422,170.52000427246094,171.3699951171875,169.75,171.07000732421875,27970000
2019-02-07,162.08155822753906,168.22999572753906,169.4499969482422,166.9499969482422,169.02999877929688,42036200
2019-02-08,162.39952087402344,168.55999755859375,168.58999633789062,166.57000732421875,166.75999450683594,29020700
2019-02-11,162.24537658691406,168.39999389648438,169.5800018310547,167.97999572753906,169.1699981689453,21434100
2019-02-12,164.64437866210938,170.88999938964844,171.13999938964844,169.3300018310547,169.6300048828125,29722100
2019-02-13,164.75997924804688,171.00999450683594,172.16000366210938,170.82000732421875,171.64999389648438,26094100
2019-02-14,164.96234130859375,171.22000122070312,171.8300018310547,169.8300018310547,170.39999389648438,30326800
2019-02-15,165.65599060058594,171.94000244140625,172.55999755859375,171.13999938964844,172.52000427246094,32521700
2019-02-19,165.9835662841797,172.27999877929688,172.8000030517578,171.3800048828125,171.41000366210938,19487700
2019-02-20,165.9546661376953,172.25,173.0800018310547,171.32000732421875,172.39999389648438,32593000
2019-02-21,165.3477020263672,171.6199951171875,172.25999450683594,170.7100067138672,171.7899932861328,25207400
2019-02-22,166.57127380371094,172.88999938964844,173.00999450683594,171.89999389648438,171.99000549316406,27735400
2019-02-25,167.17825317382812,173.52000427246094,174.66000366210938,173.39999389648438,174.2100067138672,32608800
2019-02-26,167.35165405273438,173.6999969482422,174.25,172.80999755859375,173.10000610351562,21939700
2019-02-27,167.24566650390625,173.58999633789062,173.8000030517578,171.75999450683594,172.89999389648438,25162000
2019-02-28,166.8603057861328,173.19000244140625,173.80999755859375,172.6999969482422,173.0500030517578,25085500
2019-03-01,168.01646423339844,174.38999938964844,174.64999389648438,173.17999267578125,174.44000244140625,31431200
2019-03-04,168.0453643798828,174.4199981689453,175.7899932861328,172.47000122070312,175.5399932861328,38063500
2019-03-05,168.1705780029297,174.5500030517578,175.08999633789062,173.69000244140625,174.5500030517578,22319900
2019-03-06,167.216796875,173.55999755859375,174.75,173.27999877929688,174.72000122070312,27194600
2019-03-07,165.16464233398438,171.42999267578125,173.17999267578125,170.7899932861328,173.1199951171875,39407400
2019-03-08,164.91412353515625,171.1699981689453,171.25999450683594,169.33999633789062,169.50999450683594,39303200
2019-03-11,168.34402465820312,174.72999572753906,174.85000610351562,171.85000610351562,171.8800048828125,30518400
2019-03-12,169.2689666748047,175.69000244140625,176.13999938964844,174.77000427246094,175.19000244140625,33953500
2019-03-13,170.5406951904297,177.00999450683594,177.92999267578125,176.35000610351562,176.60000610351562,42426100
2019-03-14,170.25167846679688,176.7100067138672,177.33999633789062,176.66000366210938,177.1300048828125,23751500
2019-03-15,171.8317108154297,178.35000610351562,178.8800048828125,177.27999877929688,177.39999389648438,38192000
2019-03-18,172.24093627929688,178.4499969482422,178.99000549316406,177.58999633789062,177.9499969482422,32935100
2019-03-19,172.82008361816406,179.0500030517578,180.0,178.2899932861328,179.17999267578125,36893300
2019-03-20,173.50537109375,179.75999450683594,180.86000061035156,178.24000549316406,179.05999755859375,50105000
2019-03-21,176.21768188476562,182.57000732421875,182.8300018310547,179.1999969482422,179.22000122070312,42428500
2019-03-22,172.34710693359375,178.55999755859375,182.27000427246094,178.3699951171875,181.77999877929688,70794500
2019-03-25,172.0189666748047,178.22000122070312,178.83999633789062,176.92999267578125,177.91000366210938,46336500
2019-03-26,172.82008361816406,179.0500030517578,180.69000244140625,178.13999938964844,179.60000610351562,33248100
2019-03-27,171.71014404296875,177.89999389648438,179.72000122070312,176.60000610351562,179.32000732421875,37096700
2019-03-28,172.1058349609375,178.30999755859375,178.97999572753906,177.24000549316406,178.36000061035156,30368200
2019-03-29,173.40887451171875,179.66000366210938,179.8300018310547,178.58999633789062,179.69000244140625,35205500
2019-04-01,175.7060546875,182.0399932861328,182.25999450683594,180.77000427246094,181.50999450683594,30969500
2019-04-02,176.3720245361328,182.72999572753906,182.91000366210938,181.77999877929688,182.24000549316406,22645200
2019-04-03,177.385498046875,183.77999877929688,184.9199981689453,183.2100067138672,183.75999450683594,31633500
2019-04-04,177.3179931640625,183.7100067138672,184.5,182.64999389648438,183.8300018310547,28530800
2019-04-05,178.23492431640625,184.66000366210938,184.77000427246094,184.02000427246094,184.24000549316406,25674700
2019-04-08,178.68853759765625,185.1300048828125,185.27999877929688,183.6300048828125,184.36000061035156,22697500
2019-04-09,178.06114196777344,184.47999572753906,185.11000061035156,184.08999633789062,184.5,25631900
2019-04-10,179.01670837402344,185.47000122070312,185.52999877929688,184.52000427246094,184.72000122070312,24563000
2019-04-11,178.5919952392578,185.02999877929688,185.77999877929688,184.69000244140625,185.77999877929688,20654100
2019-04-12,179.36422729492188,185.8300018310547,185.9499969482422,185.05999755859375,185.85000610351562,24989100
2019-04-15,179.3931884765625,185.86000061035156,186.07000732421875,184.6199951171875,185.83999633789062,21073000
2019-04-16,180.01087951660156,186.5,186.91000366210938,185.92999267578125,186.5399932861328,27195700
2019-04-17,180.6382598876953,187.14999389648438,187.92999267578125,186.60000610351562,187.75,29651600
2019-04-18,180.8699188232422,187.38999938964844,187.7899932861328,186.2899932861328,187.4600067138672,28580900
2019-04-22,181.3814697265625,187.9199981689453,187.99000549316406,186.42999267578125,186.57000732421875,17936000
2019-04-23,183.6882781982422,190.30999755859375,190.5399932861328,188.1300048828125,188.39999389648438,33665600
2019-04-24,183.10919189453125,189.7100067138672,190.7100067138672,189.64999389648438,190.47000122070312,24977100
2019-04-25,183.8524169921875,190.47999572753906,191.22000122070312,189.4499969482422,191.1300048828125,29517500
2019-04-26,184.0164794921875,190.64999389648438,190.69000244140625,188.58999633789062,190.17999267578125,26359500
2019-04-29,184.3736572265625,191.02000427246094,191.32000732421875,190.33999633789062,190.64999389648438,21716200
2019-04-30,182.94509887695312,189.5399932861328,189.85000610351562,188.2100067138672,189.47999572753906,31495300
2019-05-01,182.35630798339844,188.92999267578125,191.32000732421875,188.8000030517578,190.77999877929688,34797100
2019-05-02,181.56483459472656,188.11000061035156,189.85000610351562,186.8699951171875,188.8699951171875,44110100
2019-05-03,184.46047973632812,191.11000061035156,191.25,189.3300018310547,189.6699981689453,30386200
2019-05-06,183.33120727539062,189.94000244140625,190.1999969482422,186.75999450683594,187.0500030517578,38371800
2019-05-07,179.75994873046875,186.24000549316406,188.6699981689453,184.50999450683594,187.8699951171875,58818100
2019-05-08,179.3062744140625,185.77000427246094,187.1699981689453,184.9600067138672,185.6300048828125,37165300
2019-05-09,178.3411102294922,184.77000427246094,185.41000366210938,182.08999633789062,183.6999969482422,55351700
2019-05-10,178.56309509277344,185.0,185.88999938964844,181.02999877929688,184.11000061035156,58526400
2019-05-13,172.36647033691406,178.5800018310547,181.25999450683594,178.05999755859375,180.2899932861328,67185800
2019-05-14,174.2582550048828,180.5399932861328,181.6300048828125,178.86000061035156,179.52000427246094,43360600
2019-05-15,176.7195281982422,183.08999633789062,183.5500030517578,179.30999755859375,179.35000610351562,40944500
2019-05-16,178.49554443359375,184.92999267578125,186.07000732421875,182.9499969482422,183.1699981689453,39281200
2019-05-17,176.67124938964844,183.0399932861328,185.5800018310547,182.8800048828125,183.10000610351562,44702300
2019-05-20,173.68878173828125,179.9499969482422,181.17999267578125,179.33999633789062,180.49000549316406,38608300
2019-05-21,175.50335693359375,181.8300018310547,182.3300018310547,180.9199981689453,181.5,31613800
